STATION_ID,USAF,WBAN,STATION_NAME,CTRY,STATE,LATITUDE,LONGITUDE,ELEVATION_M,BEGIN_DATE,END_DATE
42875099999,428750,99999,SWAMI VIVEKANANDA,IN,,21.183,81.733,317.6,19440101,20250824
43005099999,430050,99999,T B I A,IN,,19.15,72.0,12.0,20170418,20250824
42114099999,421140,99999,TEHRI,IN,,30.4,78.483,770.0,19981224,20250824
42415099999,424150,99999,TEZPUR,IN,,26.617,92.783,79.0,19440101,20250824
43330099999,433300,99999,THANJAVUR,IN,,10.783,79.133,68.0,19761009,20250824
43371099999,433710,99999,THIRUVANANTHAPURAM,IN,,8.483,76.95,64.0,19440101,20250824
43372099999,433720,99999,THIRUVANANTHAPURAM INTL,IN,,8.482,76.92,4.6,19960201,20250824
43357099999,433570,99999,THRISSUR,IN,,10.517,76.217,39.0,20151207,20250824
42562099999,425620,99999,TIKAMGARH,IN,,24.767,78.833,345.0,20060328,20250824
43344099999,433440,99999,TIRUCHIRAPPALLI,IN,,10.765,78.71,87.8,19440101,20250824
43275099999,432750,99999,TIRUPATHI,IN,,13.667,79.583,105.0,19860108,20250824
43302099999,433020,99999,TIRUPPATTUR,IN,,12.483,78.567,385.0,20151212,20250824
43277099999,432770,99999,TIRUTTANI,IN,,13.15,79.533,87.0,19780210,20250824
42961099999,429610,99999,TITLAGARH,IN,,20.3,83.3,211.0,19730101,20250824
43361099999,433610,99999,TONDI,IN,,9.733,79.033,5.0,20030727,20250824
43147099999,431470,99999,TUNI,IN,,17.35,82.55,35.0,20090204,20250824
42542099999,425420,99999,UDAIPUR / MAHARANA PRATAP,IN,,24.618,73.896,513.3,19750811,20250824
43076099999,430760,99999,UDGIR,IN,,18.067,77.117,639.0,20151208,20250824
43317099999,433170,99999,UDHAGAMANDALAM,IN,,11.4,76.733,2249.0,19440101,20250824
42662099999,426620,99999,UJJAIN,IN,,23.183,75.783,489.0,20020615,20250824
42805099999,428050,99999,ULUBERIA,IN,,22.5,87.95,5.0,19810506,20250824
42679099999,426790,99999,UMARIA,IN,,23.533,80.883,459.0,19730101,20250824
42077099999,420770,99999,UNA,IN,,31.467,76.267,369.0,20090205,20250824
42744099999,427440,99999,VALLABH VIDYANAGAR,IN,,22.567,72.933,44.0,19831001,20250824
43341099999,433410,99999,VALPARAI,IN,,10.283,77.0,1041.0,20151207,20250824
42483099999,424830,99999,VARANASI,IN,,25.3,83.017,90.0,19440101,20250824
43303099999,433030,99999,VELLORE,IN,,12.917,79.15,214.0,19440101,20250824
42909099999,429090,99999,VERAVAL,IN,,20.9,70.367,8.0,19440101,20250824
43181099999,431810,99999,VIJAYAWADA,IN,,16.53,80.797,25.0,19730103,20250824
43149099999,431490,99999,VISHAKHAPATNAM CTLZ,IN,,17.717,83.217,4.6,19540101,20250824
42939099999,429390,99999,WARDHA,IN,,20.667,78.583,283.0,20070520,20250824
42935099999,429350,99999,WASHIM,IN,,20.117,77.117,565.0,20090205,20250824
42943099999,429430,99999,YEOTMAL,IN,,20.4,78.15,451.0,19730101,20250824
43340099999,433400,99999,YERCAUD,IN,,11.75,78.167,1463.0,20151207,20250824
43324099999,433240,99999,ARIYALUR,IN,,11.167,79.0,747.0,19771101,20250823
42441099999,424410,99999,ERINPURA /JAWAI DAM SITE,IN,,25.083,73.083,295.0,19450801,20250823
42137099999,421370,99999,KARNAL,IN,,29.7,77.033,249.0,19730109,20250823
42187099999,421870,99999,MORADABAD,IN,,28.833,78.75,202.0,19830915,20250823
43196099999,431960,99999,MORMUGAO,IN,,15.417,73.783,62.0,19440101,20250823
43376099999,433760,99999,PALAYANKOTTAI,IN,,8.733,77.75,51.0,19730101,20250823
42237099999,422370,99999,PHALODI,IN,,27.133,72.367,234.0,19440101,20250823
43177099999,431770,99999,RENTACHINTALA,IN,,16.55,79.55,106.0,19440101,20250823
43058099999,430580,99999,ALIBAG,IN,,18.633,72.867,7.0,20020509,20250822
43379099999,433790,99999,TUTICORIN NEW PORT,IN,,8.75,78.183,2.0,20090205,20250822
42354099999,423540,99999,DHOLPUR,IN,,26.667,77.833,176.0,19730101,20250817
42705199999,427051,99999,KULLU MANALI,IN,,31.877,77.154,1089.1,20040707,20250816
42364099999,423640,99999,ETAWAH,IN,,26.921,79.062,149.0,20010711,20250813
42966099999,429660,99999,PHULBANI,IN,,20.483,84.267,489.0,20010707,20250813
43322099999,433220,99999,CHAMARAJNAGAR,IN,,11.933,76.933,760.0,20151208,20250802
43287099999,432870,99999,MADIKERI,IN,,12.417,75.733,1153.0,19440101,20250729
42475099999,424750,99999,ALLAHABAD ARPT,IN,,25.44,81.734,98.2,19420727,20250716
43368099999,433680,99999,CAR NICOBAR(IN-AFB),IN,,9.15,92.817,14.0,19730101,20250716
42705299999,427052,99999,CHANDIGARH,IN,,30.673,76.789,308.5,20060812,20250716
42423199999,424231,99999,JORHAT,IN,,26.732,94.176,94.8,20160807,20250716
42183099999,421830,99999,BULANDSHAHR,IN,,28.4,77.867,218.0,20010823,20250708
42540099999,425400,99999,MOUNT ABU,IN,,24.6,72.717,1195.0,19440101,20250701
42752099999,427520,99999,DHAR,IN,,22.6,75.3,583.0,19740724,20250627
43197099999,431970,99999,BELGAUM,IN,,15.85,74.533,753.0,19440101,20250625
43260099999,432600,99999,CHICKMAGALUR,IN,,13.25,75.75,1057.0,20090205,20250602
43327099999,433270,99999,KARAIKUDI,IN,,10.067,78.8,92.0,19760323,20250522
42471099999,424710,99999,FATEHPUR,IN,,25.933,80.833,114.0,19730101,20250421
43351099999,433510,99999,FORT COCHIN,IN,,9.967,76.233,3.0,19540101,20250418
43184099999,431840,99999,NIDADAVOLE,IN,,16.833,81.583,13.0,20011125,20250413
42866099999,428660,99999,NAGPUR (MAYO HOSPITAL),IN,,21.15,79.117,311.0,19860516,20250405
43337099999,433370,99999,KAVARATTI HELIPORT,IN,,10.542,72.616,9.1,20160101,20250324
42570099999,425700,99999,PANNA,IN,,24.717,80.167,354.0,20010726,20250324
43289099999,432890,99999,MANDYA,IN,,12.5,76.833,695.0,19811012,20250318
43093099999,430930,99999,BAILADILA,IN,,18.583,81.233,1144.0,19890521,20250212
42305099999,423050,99999,BOMDILA,IN,,27.417,92.85,2484.0,20020727,20250210
43334099999,433340,99999,ANDROTH,IN,,10.8,73.983,5.0,20020807,20250203
42295099999,422950,99999,DARJEELING,IN,,27.05,88.267,2128.0,19440101,20250131
43229099999,432290,99999,SHIRALI,IN,,14.067,74.533,45.0,19771222,20250128
43285099999,432850,99999,MANGALORE/PANAMBUR,IN,,12.95,74.833,31.0,19740429,20250107
43343099999,433430,99999,TIRUCHIRAPALLI TOWN,IN,,10.767,78.717,88.0,20160205,20250104
43193099999,431930,99999,VENGURLA,IN,,15.867,73.633,16.0,19561031,20241230
42599099999,425990,99999,DUMKA,IN,,24.267,87.25,149.0,19440102,20241216
43345099999,433450,99999,KUDIMIAMALAI,IN,,10.4,78.667,123.0,20151211,20241213
42177099999,421770,99999,NARNAUL,IN,,28.0,76.083,308.0,20020219,20241203
43349099999,433490,99999,VEDARANNIYAM,IN,,10.367,79.85,4.0,19990908,20241112
42042099999,420420,99999,SRINAGAR,IN,,33.983,74.783,1664.0,19881026,20241111
42934099999,429340,99999,AKOLA,IN,,20.699,77.059,304.5,19730101,20241109
43352099999,433520,99999,ALAPUZHA,IN,,9.55,76.417,4.0,19440701,20241029
43316099999,433160,99999,NILAMBUR,IN,,11.283,76.233,31.0,19990225,20241028
43263099999,432630,99999,HASSAN,IN,,12.967,76.333,955.0,20020522,20241019
42257099999,422570,99999,MATHURA,IN,,27.5,77.683,174.0,20020418,20241016
42915099999,429150,99999,BULSAR,IN,,20.617,72.933,15.0,20090205,20240918
42499099999,424990,99999,SABAUR,IN,,25.233,87.067,37.0,20020614,20240910
42258099999,422580,99999,BHARATPUR,IN,,27.217,77.5,176.0,20020214,20240814
43326099999,433260,99999,KALLAKKURICHCHI,IN,,11.733,78.967,127.0,19730101,20240702
42751099999,427510,99999,DOHAD,IN,,22.833,74.267,333.0,19440101,20240627
42382099999,423820,99999,RAXAUL,IN,,26.983,84.85,79.0,19730101,20240621
43296099999,432960,99999,BANGALORE/HINDUSTAN AIRPORT,IN,,12.95,77.633,888.0,19420901,20240531
43320099999,433200,99999,M.O. KARIPUR AIRPORT,IN,,11.133,75.95,100.0,20090205,20240531
42748099999,427480,99999,BARODA AERODROME,IN,,22.333,73.267,37.0,20070520,20240530
42790099999,427900,99999,JASHPURNAGAR,IN,,22.883,84.133,771.0,20011004,20240423
42261099999,422610,99999,AGRA,IN,,27.167,78.033,169.0,19440101,20240412
42484099999,424840,99999,BALLIA,IN,,25.75,84.167,64.0,20020217,20240326
42282099999,422820,99999,NAUTANWA,IN,,27.433,83.417,99.0,19730101,20240324
42727099999,427270,99999,AIJAL,IN,,23.733,92.717,1097.0,19540101,20240321
42075099999,420750,99999,JULLUNDUR,IN,,31.467,75.583,-999.9,20180918,20240213
42841099999,428410,99999,BROACH,IN,,21.733,73.0,17.0,20011001,20240101
43160099999,431600,99999,BAGALKOTE,IN,,16.7,75.75,524.0,19440101,20231009
43319099999,433190,99999,COIMBATORE,IN,,11.0,76.967,409.0,19440101,20230930
43259099999,432590,99999,BALEHONUR,IN,,13.367,75.45,907.0,19851209,20230909
42747099999,427470,99999,BARODA,IN,,22.3,73.25,34.0,19440101,20230830
42063099999,420630,99999,KYELONG,IN,,32.583,77.067,3348.0,20170926,20230807
42108099999,421080,99999,UTTARKASHI,IN,,30.733,78.45,1200.0,19990420,20230805
42450099999,424500,99999,BUNDI,IN,,25.45,75.633,267.0,20090205,20230712
43012099999,430120,99999,JALNA,IN,,19.833,75.8,538.0,20151208,20230617
42397099999,423970,99999,SILIGURI,IN,,26.667,88.367,123.0,19990213,20230501
43013099999,430130,99999,AURANGABAD,IN,,19.883,75.333,579.0,19440101,20230422
42151099999,421510,99999,DHARCHULA,IN,,29.85,80.533,817.0,19831002,20230321
43019099999,430190,99999,PUSAD,IN,,19.917,77.583,332.0,19831018,20230225
42477099999,424770,99999,JAUNPUR,IN,,25.75,82.683,80.0,20170531,20230224
42409099999,424090,99999,TANGLA,IN,,26.65,91.917,65.0,19740221,20230219
42669099999,426690,99999,VIDISHA,IN,,23.533,77.817,430.0,20010713,20230127
42426099999,424260,99999,TUENSANG,IN,,26.267,94.817,1608.0,20201206,20221121
42555099999,425550,99999,JHALAWAR,IN,,24.533,76.167,321.0,19440101,20221025
43228099999,432280,99999,KOPPAL,IN,,15.35,76.15,532.0,20151208,20220912
43373099999,433730,99999,TRIVANDRUM MET.OBS./THUMBA,IN,,8.533,76.867,7.0,20030304,20220824
42122099999,421220,99999,ANUPGARH,IN,,29.167,73.167,154.0,19440101,20220805
42963099999,429630,99999,BOLANGIR,IN,,20.7,83.5,190.0,20020418,20220614
42665099999,426650,99999,SHAJAPUR,IN,,23.433,76.317,446.0,20010806,20220525
42487099999,424870,99999,ARRAH,IN,,25.567,84.667,58.0,20170508,20220216
43257099999,432570,99999,AGUMBE EMO,IN,,13.5,75.083,659.0,20010808,20220104
42029099999,420290,99999,SONAMARG,IN,,34.317,75.317,2515.0,19740613,20211224
43336099999,433360,99999,COCHIN INT. AIRPORT NEDUMBASSERY,IN,,10.15,76.4,7.7,20061013,20211212
42368099999,423680,99999,LUCKNOW,IN,,26.867,80.933,111.0,19730101,20211125
42188099999,421880,99999,RAMPUR,IN,,28.75,79.0,191.0,19990709,20211124
42453099999,424530,99999,SAWAI MADHOPUR,IN,,25.983,76.367,264.0,20010822,20211112
42753099999,427530,99999,ALIRAJPUR,IN,,22.283,74.4,293.0,20210917,20210917
43299099999,432990,99999,KOLAR GOLD FIELDS,IN,,12.95,78.3,882.0,19990207,20210716
42349099999,423490,99999,TONK,IN,,26.167,75.75,272.0,19990514,20210712
42416099999,424160,99999,TEZPUR/BINDUKURI,IN,,26.717,92.8,75.0,19430510,20210702
43358099999,433580,99999,KOVILANGULAM,IN,,9.55,78.083,103.0,20151208,20210515
42121099999,421210,99999,MUNSYARI,IN,,30.117,80.25,3414.0,20011024,20210420
42265099999,422650,99999,MAINPURI,IN,,27.233,79.05,157.0,19440101,20210303
42112099999,421120,99999,MUSSOORIE,IN,,30.45,78.083,2042.0,19540101,20201209
42178099999,421780,99999,GURGAON,IN,,28.417,77.0,224.0,20010718,20200513
42439099999,424390,99999,JALORE,IN,,25.35,72.617,168.0,20151208,20200407
42117099999,421170,99999,CHAMOLI,IN,,30.4,79.333,1160.0,19990211,20200307
42097099999,420970,99999,BHATINDA,IN,,30.167,74.583,211.0,20200213,20200213
42953099999,429530,99999,KANKER,IN,,20.267,81.483,402.0,19440101,20191202
43062099999,430620,99999,BHIRA,IN,,18.45,73.4,96.0,20070520,20190919
42737199999,427371,99999,RAIPUR,IN,,21.18,81.739,317.3,20080616,20190831
42375099999,423750,99999,SULTANPUR,IN,,26.25,82.0,97.0,19990614,20190527
42699099999,426990,99999,HAZARIBAGH,IN,,23.983,85.367,611.0,19440101,20190510
43264099999,432640,99999,CHIKKANAHALLI,IN,,13.667,77.917,672.0,20151210,20190507
42810099999,428100,99999,BASIRHAT,IN,,22.65,88.867,4.0,20151207,20190408
42110099999,421100,99999,PAURI,IN,,30.15,78.783,1845.0,20190315,20190315
42651099999,426510,99999,IDAR,IN,,23.833,73.033,219.0,20090205,20181105
42140099999,421400,99999,ROORKEE,IN,,29.85,77.883,274.0,19440101,20180810
42472099999,424720,99999,PRATAPGARH,IN,,25.9,81.95,99.0,20161018,20180706
42729099999,427290,99999,MANDVI,IN,,22.817,69.267,9.0,20010921,20180620
42135099999,421350,99999,SANGRUR,IN,,30.167,75.833,236.0,19831001,20180519
42060099999,420600,99999,KATHUA,IN,,32.333,75.5,380.0,20011121,20180316
42366099999,423660,99999,KANPUR,IN,,26.433,80.367,125.0,19450621,20180217
42312099999,423120,99999,ZIRO,IN,,27.917,94.8,1476.0,20010802,20171105
42652099999,426520,99999,DUNGARPUR,IN,,23.833,73.667,291.0,20011122,20171011
42274099999,422740,99999,GONDA,IN,,27.133,81.967,110.0,19730101,20171008
42543099999,425430,99999,UDAIPUR,IN,,24.583,73.7,582.0,19440601,20170701
42206099999,422060,99999,HALDIA,IN,,22.067,88.067,11.0,20170614,20170614
42390099999,423900,99999,MUZAFFARPUR AERODROME,IN,,26.117,85.317,53.0,20011029,20170327
42703099999,427030,99999,DHANBAD,IN,,23.783,86.433,257.0,20010813,20170103
43002099999,430020,99999,BOMBAY / JUHU,IN,,19.117,72.833,3.0,20161012,20161012
42316099999,423160,99999,DIGBOI,IN,,27.383,95.617,143.0,19440901,20160805
43064099999,430640,99999,PUNE / LOHOGAON AERODROME,IN,,18.583,73.917,589.0,19880501,20160618
42074099999,420740,99999,KAPURTHALA,IN,,31.333,75.333,229.0,20020214,20160509
42311099999,423110,99999,SIBSAGAR,IN,,26.983,94.633,97.0,19440101,20160117
42700099999,427000,99999,RANCHI,IN,,23.433,85.4,647.0,19730101,20140203
42595099999,425950,99999,JAMUI,IN,,24.933,86.3,82.0,20120710,20120710
42655099999,426550,99999,BANSWARA,IN,,23.55,74.45,220.0,20021116,20090205
42552099999,425520,99999,CHAMBAL/RAWAT BHATA,IN,,24.917,75.583,351.0,20040727,20090205
42783099999,427830,99999,CHAMPA,IN,,22.033,82.7,245.0,19730101,20090205
43022099999,430220,99999,PRIYADARSHINI,IN,,19.75,78.033,457.0,20081111,20081111
42419099999,424190,99999,GOHPUR,IN,,26.833,93.583,82.0,19831028,20071017
43061099999,430610,99999,KHANDALA,IN,,18.767,73.367,539.0,19440507,20070522
42884099999,428840,99999,RAIGARH,IN,,21.883,83.383,220.0,19990612,20070520
42030099999,420300,99999,DRAS,IN,,34.433,75.767,3066.0,19440101,20070426
42059099999,420590,99999,DALHOUSIE,IN,,32.533,75.967,1959.0,19440601,20060101
43328099999,433280,99999,PONDICHERRY,IN,,11.917,79.833,6.0,20020305,20030528
42107099999,421070,99999,DHARMPUR,IN,,30.9,77.017,1986.0,19990701,20021214
42358099999,423580,99999,BHIND,IN,,26.567,78.8,168.0,20020328,20021208
42511099999,425110,99999,TURA,IN,,25.517,90.233,370.0,19730101,20021123
43180099999,431800,99999,VIJAYAWADA,IN,,16.517,80.617,20.0,20010823,20021025
43089099999,430890,99999,SIRONCHA,IN,,18.85,79.967,123.0,20010812,20021015
42116099999,421160,99999,JOSHIMATH,IN,,30.55,79.567,1875.0,19730101,20021002
42242099999,422420,99999,NAGAUR,IN,,27.167,73.667,298.0,20010723,20020817
42704099999,427040,99999,PANAGARH,IN,,23.467,87.433,74.0,19431130,20020805
42190099999,421900,99999,PILIBHIT,IN,,28.633,79.8,188.0,20020725,20020725
43374099999,433740,99999,KOVALAM,IN,,8.083,77.25,35.0,20011027,20011027
42977099999,429770,99999,SANDHEADS,IN,,20.85,88.25,10.0,19440101,19971231
42080099999,420800,99999,BILASPUR,IN,,31.25,76.667,587.0,19590602,19971222
43385099999,433850,99999,KONDUL,IN,,7.217,93.733,8.0,19730101,19970805
43205099999,432050,99999,BELLARY,IN,,15.15,76.85,449.0,19440101,19970316
42620099999,426200,99999,SILCHAR/KUMBHIRGRAM,IN,,24.917,92.983,105.0,19860321,19910723
42055099999,420550,99999,JAMMU (IN-AFB),IN,,32.683,74.833,314.0,19730101,19910719
42547099999,425470,99999,NIMACH,IN,,24.467,74.9,496.0,19440101,19900427
42096099999,420960,99999,FEROZEPUR,IN,,30.917,74.667,200.0,19730101,19900317
43130099999,431300,99999,HAKIMPET,IN,,17.55,78.517,613.0,19890731,19890731
43153099999,431530,99999,DEVGARH,IN,,16.383,73.35,36.0,19460801,19860725
42640999999,426409,99999,MT HOREB,IN,,42.983,-89.75,370.0,19860331,19860331
43395099999,433950,99999,MALE ISLAND,IN,,4.167,73.5,6.0,19740730,19811214
42381099999,423810,99999,AZAMGARH,IN,,26.05,83.217,78.0,19730101,19800626
42146099999,421460,99999,NAINITAL,IN,,29.4,79.467,1953.0,19730103,19790214
42451099999,424510,99999,KOTA-IN-RAJASTHAN,IN,,25.183,75.85,256.0,19440101,19780502
43308099999,433080,99999,MAHABALIPURAM,IN,,12.617,80.2,9.0,19760825,19760827
42734099999,427340,99999,JAMNAGAR,IN,,22.45,70.083,14.0,19730101,19760102
42057099999,420570,99999,PATHANKOT (IN-AFB)&,IN,,32.233,75.633,312.0,19730102,19750831
43283099999,432830,99999,MANGALORE,IN,,12.867,74.85,22.0,19440101,19631231
42098099999,420980,99999,HALWARA,IN,,30.75,75.633,241.0,19440101,19481231
42034099999,420340,99999,LEH               &,IN,,34.15,77.567,3513.0,19440101,19481106
42808199999,428081,99999,CALCUTTA/BARRACKS,IN,,22.767,88.367,7.0,19440331,19460531
74923899999,749238,99999,RANIGANJ EAST,IN,,23.617,87.2,86.0,19430531,19451229
42802099999,428020,99999,KALAIKUNDA,IN,,22.333,87.217,62.0,19440115,19451210
74924699999,749246,99999,BANSBERA NORTHEAST,IN,,26.8,92.617,98.0,19431130,19451018
74924499999,749244,99999,DOOM-DOOMA,IN,,27.567,95.567,130.0,19430331,19451015
42406099999,424060,99999,DHUBRI/RUPSI,IN,,26.15,89.917,45.0,19450630,19450930
74924399999,749243,99999,PANDAVESWAR SW,IN,,23.717,87.283,87.0,19450108,19450930
74924299999,749242,99999,BANKADAHA WEST,IN,,22.967,87.3,79.0,19440229,19450921
74924199999,749241,99999,KHARAGPUR SOUTHEAST,IN,,22.3,87.333,41.0,19440103,19450903
74925299999,749252,99999,DERGAON,IN,,26.717,93.95,91.0,19440131,19450531
74923599999,749235,99999,CHAKULIA,IN,,22.45,86.7,131.0,19421101,19450430
74925099999,749250,99999,MORAN SOUTHWEST,IN,,27.15,94.9,100.0,19440220,19450228
74924099999,749240,99999,MALANDIGHI NORTHWEST,IN,,23.633,87.35,94.0,19431231,19441228
74923499999,749234,99999,GUSKHARA SOUTHEAST,IN,,23.467,87.783,41.0,19431201,19441215
74924999999,749249,99999,HAILAKANDI NORTHWEST,IN,,24.717,92.533,25.0,19440216,19440520
74925199999,749251,99999,SADIYA,IN,,27.85,95.667,130.0,19431231,19440430
74923999999,749239,99999,SHERGHATI NORTHEAST,IN,,24.6,84.883,149.0,19431130,19440418
74924799999,749247,99999,JHANZI WEST,IN,,26.85,94.433,92.0,19431231,19440219
43800001999,438000,99999,MATELA / ALMORA AWS,IN,Uttarakhand,29.62,79.62,1450.0,20120101,20260913
43800002999,438000,99999,KAPKOTE / BAGESHWAR AWS,IN,Uttarakhand,29.93,79.9,1100.0,20120101,20260913
43800003999,438000,99999,GAIRSAIN / CHAMOLI AWS,IN,Uttarakhand,30.05,79.28,1650.0,20120101,20260913
43800004999,438000,99999,CHAMPAWAT AWS,IN,Uttarakhand,29.33,80.1,1610.0,20120101,20260913
43800005999,438000,99999,DEHRADUN / JOLLYGRANT AIRPORT,IN,Uttarakhand,30.19,78.18,558.0,20120101,20260913
43800006999,438000,99999,MUSSOORIE / MALL ROAD AWS,IN,Uttarakhand,30.45,78.08,2005.0,20120101,20260913
43800007999,438000,99999,TIUNI AWS,IN,Uttarakhand,30.95,77.85,950.0,20120101,20260913
43800008999,438000,99999,DHANAURI / HARIDWAR AWS,IN,Uttarakhand,29.85,77.98,260.0,20120101,20260913
43800009999,438000,99999,BHARSAR / PAURI GARHWAL AWS,IN,Uttarakhand,30.05,78.98,1900.0,20120101,20260913
43800010999,438000,99999,PITHORAGARH / NAINI SAINI AIRPORT,IN,Uttarakhand,29.58,80.22,1636.0,20120101,20260913
43800011999,438000,99999,RUDRAPRAYAG AWS,IN,Uttarakhand,30.28,78.98,895.0,20120101,20260913
43800012999,438000,99999,GHANSALI AWS,IN,Uttarakhand,30.43,78.65,980.0,20120101,20260913
43800013999,438000,99999,RANI CHAWRI / TEHRI AWS,IN,Uttarakhand,30.32,78.42,1750.0,20120101,20260913
43800014999,438000,99999,JASPUR AWS,IN,Uttarakhand,29.28,78.82,240.0,20120101,20260913
43800015999,438000,99999,RUDRAPUR / PANTNAGAR AGRO AWS,IN,Uttarakhand,28.98,79.4,210.0,20120101,20260913
43800016999,438000,99999,PUROLA AWS,IN,Uttarakhand,30.88,78.08,1524.0,20120101,20260913
43800017999,438000,99999,UTTARKASHI / BHAGIRATHI AWS,IN,Uttarakhand,30.73,78.43,1158.0,20120101,20260913
43800018999,438000,99999,AGRA (TAJ OBSERVATORY),IN,Uttar Pradesh,27.17,78.04,169.0,20120101,20260913
43800019999,438000,99999,ALAPPUZHA / ALLEPPEY OBSERVATORY,IN,Kerala,9.49,76.33,4.0,20120101,20260913
43800020999,438000,99999,CHERRAPUNJEE / SOHRA OBSERVATORY,IN,Meghalaya,25.27,91.73,1313.0,20120101,20260913
43800021999,438000,99999,CHURK / SONBHADRA,IN,Uttar Pradesh,24.58,83.03,312.0,20120101,20260913
43800022999,438000,99999,DEHRI / DEHRI-ON-SONE,IN,Bihar,24.91,84.18,118.0,20120101,20260913
43800024999,438000,99999,ERODE / SOLAR OBSERVATORY,IN,Tamil Nadu,11.34,77.72,183.0,20120101,20260913
43800025999,438000,99999,FURSATGANJ / AMETHI AIRPORT,IN,Uttar Pradesh,26.15,81.38,105.0,20120101,20260913
43800026999,438000,99999,HALDIA PORT OBSERVATORY,IN,West Bengal,22.03,88.06,8.0,20120101,20260913
43800028999,438000,99999,ITANAGAR / DONYI POLO,IN,Arunachal Pradesh,27.1,93.62,320.0,20120101,20260913
43800029999,438000,99999,KADAPA / CUDDAPAH,IN,Andhra Pradesh,14.47,78.82,138.0,20120101,20260913
43800030999,438000,99999,KARUR PARAMATHI,IN,Tamil Nadu,10.95,77.92,152.0,20120101,20260913
43800031999,438000,99999,KARWAR / COASTAL BASE,IN,Karnataka,14.81,74.13,12.0,20120101,20260913
43800033999,438000,99999,KOTTAYAM / RUBBER BOARD,IN,Kerala,9.59,76.52,24.0,20120101,20260913
43800035999,438000,99999,MALANJKHAND / COPPER MINES,IN,Madhya Pradesh,22.02,80.72,580.0,20120101,20260913
43800036999,438000,99999,MANDYA / SUGARCANE RESEARCH,IN,Karnataka,12.52,76.9,678.0,20120101,20260913
43800037999,438000,99999,MATHERAN / HILL RESORT,IN,Maharashtra,18.98,73.27,800.0,20120101,20260913
43800038999,438000,99999,MAZBAT / UDALGURI,IN,Assam,26.78,92.35,95.0,20120101,20260913
43800039999,438000,99999,MOHANBARI / DIBRUGARH AIRPORT,IN,Assam,27.48,95.02,110.0,20120101,20260913
43800040999,438000,99999,NARNAUL / MAHENDRAGARH,IN,Haryana,28.04,76.11,300.0,20120101,20260913
43800041999,438000,99999,NEW DELHI (AYANAGAR IMD),IN,Delhi (NCR),28.48,77.13,265.0,20120101,20260913
43800042999,438000,99999,NEW DELHI (RIDGE IMD),IN,Delhi (NCR),28.67,77.21,230.0,20120101,20260913
43800043999,438000,99999,NEW DELHI (LODHI ROAD IMD),IN,Delhi (NCR),28.59,77.22,216.0,20120101,20260913
43800044999,438000,99999,NORTH LAKHIMPUR / LILABARI,IN,Assam,27.23,94.1,101.0,20120101,20260913
43800045999,438000,99999,ORAI / JALAUN,IN,Uttar Pradesh,25.99,79.45,139.0,20120101,20260913
43800046999,438000,99999,PASIGHAT / SIANG VALLEY,IN,Arunachal Pradesh,28.07,95.33,155.0,20120101,20260913
43800047999,438000,99999,PRAYAGRAJ / BAMRAULI AIRPORT,IN,Uttar Pradesh,25.45,81.73,98.0,20120101,20260913
43800048999,438000,99999,PUNALUR / KOLLAM HIGHLANDS,IN,Kerala,9.02,76.93,56.0,20120101,20260913
43800049999,438000,99999,QAZIGUND / PIR PANJAL,IN,Jammu & Kashmir,33.59,75.16,1670.0,20120101,20260913
43800050999,438000,99999,ROHTAK / MD UNIVERSITY,IN,Haryana,28.89,76.6,220.0,20120101,20260913
43800052999,438000,99999,SOLAN / NAUNI YS PARMAR UNIV,IN,Himachal Pradesh,30.86,77.17,1250.0,20120101,20260913
43800053999,438000,99999,SRI GANGANAGAR / THAR BORDER,IN,Rajasthan,29.92,73.88,178.0,20120101,20260913
43800055999,438000,99999,TADONG / ICAR GANGTOK,IN,Sikkim,27.32,88.6,1320.0,20120101,20260913
43800056999,438000,99999,THIRUVANANTHAPURAM / SHANGHUMUGHAM,IN,Kerala,8.48,76.92,5.0,20120101,20260913
43800057999,438000,99999,THRISSUR / VELLANIKKARA KAU,IN,Kerala,10.55,76.28,22.0,20120101,20260913
43800058999,438000,99999,TIRUPATI / RENIGUNTA AIRPORT,IN,Andhra Pradesh,13.63,79.42,160.0,20120101,20260913
43800059999,438000,99999,UDAGAMANDALAM / OOTY BOTANICAL,IN,Tamil Nadu,11.41,76.7,2240.0,20120101,20260913
43800061999,438000,99999,VALPARAI / ANAMALAI TIGER RESERVE,IN,Tamil Nadu,10.32,76.95,1060.0,20120101,20260913
43800062999,438000,99999,VARANASI / LAL BAHADUR SHASTRI INTL,IN,Uttar Pradesh,25.45,82.86,81.0,20120101,20260913
43800063999,438000,99999,DELHI / PITAMPURA AWS,IN,Delhi (NCR),28.7,77.14,220.0,20120101,20260913
43800064999,438000,99999,DELHI / NAJAFGARH AWS,IN,Delhi (NCR),28.61,76.98,215.0,20120101,20260913
43800065999,438000,99999,DELHI / JAFARPUR AWS,IN,Delhi (NCR),28.56,76.91,212.0,20120101,20260913
43800066999,438000,99999,DELHI / MUNGESHPUR AWS,IN,Delhi (NCR),28.82,77.02,218.0,20120101,20260913
43800067999,438000,99999,DELHI / NARELA AWS,IN,Delhi (NCR),28.85,77.09,215.0,20120101,20260913
43800068999,438000,99999,DELHI / MAYUR VIHAR AWS,IN,Delhi (NCR),28.6,77.3,208.0,20120101,20260913
43800069999,438000,99999,NOIDA / SECTOR 62 AWS,IN,Uttar Pradesh,28.63,77.36,205.0,20120101,20260913
